marketplace_id,category_tree_id,category_id,category_name,conditions_json,fvf_rate,last_synced
EBAY_US,0,13764,Weapons,,,2026-04-09
EBAY_US,0,13761,Rugs & Textiles (Navajo),,,2026-04-09
EBAY_US,0,13762,Rugs & Textiles (Non-Navajo),,,2026-04-09
EBAY_US,0,13767,Holy Cards,,,2026-04-09
EBAY_US,0,13768,Icons,,,2026-04-09
EBAY_US,0,13765,Pacific Islands,,,2026-04-09
EBAY_US,0,13766,Other Buddhism Collectibles,,,2026-04-09
EBAY_US,0,13770,Relics,,,2026-04-09
EBAY_US,0,13771,Statues & Figures,,,2026-04-09
EBAY_US,0,127411,Other Asian Stamps,,,2026-04-09
EBAY_US,0,73398,Magazines,,,2026-04-09
EBAY_US,0,127410,"Collections, Lots",,,2026-04-09
EBAY_US,0,73397,"Lithographs, Posters & Prints",,,2026-04-09
EBAY_US,0,73395,Ticket Stubs,,,2026-04-09
EBAY_US,0,73394,Programs,,,2026-04-09
EBAY_US,0,73393,Plates,,,2026-04-09
EBAY_US,0,59097,Americas,,,2026-04-09
EBAY_US,0,73392,Magazines,,,2026-04-09
EBAY_US,0,127409,Laos,,,2026-04-09
EBAY_US,0,73391,"Lithographs, Posters & Prints",,,2026-04-09
EBAY_US,0,127408,Japan,,,2026-04-09
EBAY_US,0,127405,Belarus,,,2026-04-09
EBAY_US,0,127402,Ukraine,,,2026-04-09
EBAY_US,0,13774,Images,,,2026-04-09
EBAY_US,0,13775,Menorahs,,,2026-04-09
EBAY_US,0,13772,Other Hinduism Collectibles,,,2026-04-09
EBAY_US,0,103458,Replacement Parts,,,2026-04-09
EBAY_US,0,86696,Price Guides & Publications,,,2026-04-09
EBAY_US,0,103459,Curtain Rods & Hardware,,,2026-04-09
EBAY_US,0,13776,Other Wicca & Paganism,,,2026-04-09
EBAY_US,0,165718,Other Echinoderm Fossils,,,2026-04-09
EBAY_US,0,165717,Crinoids,,,2026-04-09
EBAY_US,0,165715,Coral,,,2026-04-09
EBAY_US,0,103430,Armoires & Wardrobes,,,2026-04-09
EBAY_US,0,165714,Other Mollusk Fossils,,,2026-04-09
EBAY_US,0,165713,Nautiloids,,,2026-04-09
EBAY_US,0,104760,Apparel,,,2026-04-09
EBAY_US,0,165712,Gastropods,,,2026-04-09
EBAY_US,0,103431,Bar Stools & Stools,,,2026-04-09
EBAY_US,0,104761,Posters,,,2026-04-09
EBAY_US,0,165711,Bivalves,,,2026-04-09
EBAY_US,0,116744,Garment Bags,,,2026-04-09
EBAY_US,0,127400,Slovenia,,,2026-04-09
EBAY_US,0,116743,Clothes Hangers,,,2026-04-09
EBAY_US,0,116745,Cedar Balls & Cedar Accessories,,,2026-04-09
EBAY_US,0,1084,Tamagotchi,,,2026-04-09
EBAY_US,0,1083,Furby,,,2026-04-09
EBAY_US,0,13747,Pottery,,,2026-04-09
EBAY_US,0,13741,Other Mexican Collectibles,,,2026-04-09
